Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Gross Revenue,Date,Time,Payment,Unit Cost
811-03-8790,A,Chennai,Normal,Female,Electronic accessories,45.48,10,2.27,477.54,03-01-2019,10:22,Credit card,7.28
247-11-2470,A,Chennai,Member,Female,Fashion accessories,22.32,4,1.12,93.74,03-01-2019,16:23,Credit card,5.13
238-45-6950,B,Mumbai,Member,Male,Food and beverages,53.72,1,2.69,56.41,03-01-2019,20:03,Ewallet,9.67
549-59-1358,A,Chennai,Member,Male,Sports and travel,88.63,3,4.43,279.18,03-02-2019,17:36,Ewallet,15.95
225-98-1496,C,Nagpur,Normal,Female,Fashion accessories,27.02,3,1.35,85.11,03-02-2019,13:01,Credit card,5.4
817-69-8206,B,Mumbai,Normal,Female,Electronic accessories,99.73,9,4.99,942.45,03-02-2019,19:42,Credit card,19.95
346-84-3103,B,Mumbai,Member,Female,Electronic accessories,13.22,5,0.66,69.41,03-02-2019,19:26,Cash,3.04
883-17-4236,C,Nagpur,Normal,Female,Sports and travel,14.39,2,0.72,30.22,03-02-2019,19:44,Credit card,2.88
565-67-6697,B,Mumbai,Member,Male,Home and lifestyle,27,9,1.35,255.15,03-02-2019,14:16,Cash,6.21
878-30-2331,C,Nagpur,Member,Female,Sports and travel,54.55,10,2.73,572.78,03-02-2019,11:22,Credit card,12.55
408-26-9866,C,Nagpur,Normal,Female,Sports and travel,73.98,7,3.7,543.75,03-02-2019,16:42,Ewallet,14.8
576-31-4774,B,Mumbai,Normal,Female,Health and beauty,73.41,3,3.67,231.24,03-02-2019,13:10,Ewallet,11.01
640-48-5028,B,Mumbai,Member,Female,Home and lifestyle,88.39,9,4.42,835.29,03-02-2019,12:40,Cash,13.26
860-73-6466,A,Chennai,Member,Female,Sports and travel,39.47,2,1.97,82.89,03-02-2019,16:16,Credit card,6.71
607-76-6216,C,Nagpur,Member,Female,Fashion accessories,92.49,5,4.62,485.57,03-02-2019,16:35,Credit card,18.5
725-54-0677,C,Nagpur,Member,Male,Health and beauty,85.6,7,4.28,629.16,03-02-2019,13:50,Cash,15.41
636-98-3364,B,Mumbai,Member,Female,Electronic accessories,26.26,3,1.31,82.72,03-02-2019,12:36,Ewallet,4.46
825-94-5922,B,Mumbai,Normal,Male,Sports and travel,25.31,2,1.27,53.15,03-02-2019,19:26,Ewallet,5.82
720-72-2436,A,Chennai,Normal,Male,Food and beverages,66.52,4,3.33,279.38,03-02-2019,18:14,Ewallet,13.97
172-42-8274,B,Mumbai,Normal,Female,Electronic accessories,38.27,2,1.91,80.37,03-02-2019,18:18,Credit card,7.65
172-42-8274,B,Mumbai,Normal,Female,Home and lifestyle,97.38,10,4.87,"1,022.49",03-02-2019,17:16,Ewallet,18.5
631-41-3108,A,Chennai,Normal,Male,Home and lifestyle,46.33,7,2.32,340.53,03-03-2019,13:23,Credit card,9.73
777-82-7220,B,Mumbai,Member,Male,Home and lifestyle,30.12,8,1.51,253.01,03-03-2019,13:01,Cash,5.72
861-77-0145,C,Nagpur,Member,Male,Electronic accessories,81.97,10,4.1,860.69,03-03-2019,14:30,Cash,17.21
861-77-0145,C,Nagpur,Normal,Male,Electronic accessories,20.85,8,1.04,175.14,03-03-2019,19:17,Cash,4.59
175-54-2529,A,Chennai,Member,Male,Food and beverages,22.17,8,1.11,186.23,03-03-2019,17:01,Credit card,4.88
305-14-0245,B,Mumbai,Member,Female,Home and lifestyle,94.49,8,4.72,793.72,03-03-2019,19:00,Ewallet,15.12
211-05-0490,C,Nagpur,Member,Female,Electronic accessories,51.92,5,2.6,272.58,03-03-2019,13:42,Cash,8.31
568-88-3448,A,Chennai,Normal,Male,Health and beauty,25,1,1.25,26.25,03-03-2019,15:09,Ewallet,5
234-03-4040,B,Mumbai,Member,Female,Food and beverages,73.05,10,3.65,767.03,03-03-2019,12:25,Credit card,13.88
302-15-2162,C,Nagpur,Member,Male,Health and beauty,46.53,6,2.33,293.14,03-03-2019,10:54,Credit card,8.38
610-46-4100,A,Chennai,Normal,Male,Health and beauty,28.95,7,1.45,212.78,03-03-2019,20:31,Credit card,5.5
468-99-7231,C,Nagpur,Normal,Female,Home and lifestyle,44.01,8,2.2,369.68,03-03-2019,17:36,Cash,8.8
651-96-5970,A,Chennai,Normal,Male,Fashion accessories,46.41,1,2.32,48.73,03-03-2019,20:06,Credit card,10.21
324-41-6833,C,Nagpur,Member,Female,Electronic accessories,30.2,8,1.51,253.68,03-03-2019,19:30,Ewallet,6.64
228-96-1411,C,Nagpur,Member,Female,Food and beverages,98.7,8,4.94,829.08,03-04-2019,20:39,Cash,14.81
586-25-0848,A,Chennai,Normal,Female,Sports and travel,12.34,7,0.62,90.7,03-04-2019,11:19,Credit card,2.34
667-92-0055,A,Chennai,Member,Male,Health and beauty,99.83,6,4.99,628.93,03-04-2019,15:02,Ewallet,16.97
320-49-6392,C,Nagpur,Normal,Female,Electronic accessories,30.24,1,1.51,31.75,03-04-2019,15:44,Cash,5.75
346-12-3257,B,Mumbai,Member,Male,Electronic accessories,19.24,9,0.96,181.82,03-04-2019,16:28,Cash,3.85
256-08-8343,A,Chennai,Normal,Female,Home and lifestyle,56.53,4,2.83,237.43,03-04-2019,19:48,Ewallet,9.04
227-50-3718,A,Chennai,Normal,Male,Health and beauty,14.62,5,0.73,76.76,03-04-2019,12:23,Cash,3.22
689-05-1884,A,Chennai,Member,Male,Health and beauty,48.63,10,2.43,510.62,03-04-2019,12:44,Cash,10.21
759-29-9521,A,Chennai,Member,Female,Fashion accessories,48.96,9,2.45,462.67,03-04-2019,11:27,Cash,9.3
276-75-6884,A,Chennai,Normal,Female,Health and beauty,68.71,3,3.44,216.44,03-04-2019,10:05,Cash,13.05
276-75-6884,A,Chennai,Normal,Female,Home and lifestyle,33.3,9,1.67,314.69,03-04-2019,15:27,Ewallet,7.66
221-25-5073,A,Chennai,Normal,Female,Food and beverages,74.66,4,3.73,313.57,03-04-2019,10:39,Cash,11.2
371-85-5789,B,Mumbai,Normal,Male,Health and beauty,87.98,3,4.4,277.14,03-05-2019,10:40,Ewallet,20.24
510-95-6347,B,Mumbai,Member,Female,Food and beverages,48.52,3,2.43,152.84,03-05-2019,18:17,Ewallet,8.25
829-49-1914,C,Nagpur,Member,Female,Food and beverages,78.31,10,3.92,822.26,03-05-2019,16:24,Ewallet,18.01
730-50-9884,C,Nagpur,Normal,Female,Sports and travel,83.06,7,4.15,610.49,03-05-2019,14:31,Ewallet,14.95
733-01-9107,B,Mumbai,Normal,Male,Home and lifestyle,82.7,6,4.14,521.01,03-05-2019,18:14,Cash,19.02
291-32-1427,B,Mumbai,Member,Male,Fashion accessories,21.94,5,1.1,115.19,03-05-2019,12:29,Ewallet,4.61
895-66-0685,B,Mumbai,Member,Male,Food and beverages,18.08,3,0.9,56.95,03-05-2019,19:46,Ewallet,3.62
755-12-3214,C,Nagpur,Member,Female,Fashion accessories,44.22,5,2.21,232.16,03-05-2019,17:07,Credit card,7.08
848-42-2560,A,Chennai,Normal,Female,Fashion accessories,81.91,2,4.1,172.01,03-05-2019,17:43,Cash,12.29
433-75-6987,B,Mumbai,Member,Female,Health and beauty,55.97,7,2.8,411.38,03-05-2019,19:06,Ewallet,10.07
793-10-3222,B,Mumbai,Member,Female,Health and beauty,41.06,6,2.05,258.68,03-05-2019,13:30,Credit card,7.39
608-04-3797,B,Mumbai,Member,Female,Health and beauty,25.32,8,1.27,212.69,03-05-2019,20:24,Ewallet,3.8
148-82-2527,C,Nagpur,Member,Female,Home and lifestyle,12.12,10,0.61,127.26,03-05-2019,13:44,Credit card,1.82
655-07-2265,A,Chennai,Normal,Male,Electronic accessories,78.31,3,3.92,246.68,03-05-2019,16:38,Ewallet,16.45
174-64-0215,B,Mumbai,Normal,Male,Sports and travel,69.74,10,3.49,732.27,03-05-2019,17:49,Credit card,15.34
174-64-0215,B,Mumbai,Normal,Female,Home and lifestyle,95.46,8,4.77,801.86,03-05-2019,19:40,Ewallet,16.23
102-77-2261,C,Nagpur,Member,Male,Health and beauty,65.31,7,3.27,480.03,03-05-2019,18:02,Credit card,15.02
199-75-8169,A,Chennai,Member,Male,Sports and travel,15.81,10,0.79,166.01,03-06-2019,12:27,Credit card,3.48
802-70-5316,A,Chennai,Member,Female,Sports and travel,92.13,6,4.61,580.42,03-06-2019,20:34,Cash,17.5
262-47-2794,B,Mumbai,Member,Male,Home and lifestyle,71.86,8,3.59,603.62,03-06-2019,15:07,Credit card,15.09
468-01-2051,B,Mumbai,Normal,Male,Food and beverages,62.08,7,3.1,456.29,03-06-2019,13:46,Ewallet,11.8
783-09-1637,B,Mumbai,Normal,Female,Sports and travel,67.43,5,3.37,354.01,03-06-2019,18:13,Ewallet,15.51
523-38-0215,C,Nagpur,Normal,Male,Home and lifestyle,37,1,1.85,38.85,03-06-2019,13:29,Credit card,8.14
254-31-0042,A,Chennai,Member,Male,Electronic accessories,21.5,9,1.08,203.18,03-06-2019,12:46,Credit card,3.23
885-17-6250,A,Chennai,Normal,Female,Health and beauty,79.74,1,3.99,83.73,03-06-2019,10:36,Ewallet,17.54
149-15-7606,B,Mumbai,Member,Male,Sports and travel,37.32,9,1.87,352.67,03-06-2019,15:31,Ewallet,7.46
715-20-1673,B,Mumbai,Normal,Male,Electronic accessories,28.38,5,1.42,149,03-06-2019,20:57,Cash,5.68
883-69-1285,B,Mumbai,Member,Male,Fashion accessories,49.92,2,2.5,104.83,03-06-2019,11:55,Credit card,9.98
242-55-6721,B,Mumbai,Normal,Male,Home and lifestyle,16.16,2,0.81,33.94,03-07-2019,11:49,Ewallet,3.72
307-85-2293,B,Mumbai,Normal,Male,Home and lifestyle,50.28,5,2.51,263.97,03-07-2019,13:58,Ewallet,11.06
821-07-3596,C,Nagpur,Normal,Female,Fashion accessories,16.45,4,0.82,69.09,03-07-2019,14:53,Ewallet,3.62
423-64-4619,A,Chennai,Member,Female,Health and beauty,15.55,9,0.78,146.95,03-07-2019,13:12,Cash,2.64
471-41-2823,C,Nagpur,Normal,Male,Food and beverages,99.79,2,4.99,209.56,03-07-2019,20:37,Ewallet,19.96
598-47-9715,C,Nagpur,Normal,Male,Electronic accessories,84.07,4,4.2,353.09,03-07-2019,16:54,Ewallet,13.45
643-38-7867,A,Chennai,Normal,Male,Home and lifestyle,97.94,1,4.9,102.84,03-07-2019,11:44,Ewallet,16.65
399-69-4630,C,Nagpur,Normal,Male,Electronic accessories,22.21,6,1.11,139.92,03-07-2019,10:23,Credit card,3.78
748-45-2862,A,Chennai,Member,Female,Home and lifestyle,28.31,4,1.42,118.9,03-07-2019,18:35,Cash,6.51
226-31-3081,C,Nagpur,Normal,Female,Electronic accessories,15.28,5,0.76,80.22,03-08-2019,10:29,Cash,2.29
594-34-4444,A,Chennai,Normal,Male,Electronic accessories,97.16,1,4.86,102.02,03-08-2019,20:38,Ewallet,17.49
483-71-1164,C,Nagpur,Normal,Female,Health and beauty,81.3,6,4.07,512.19,03-08-2019,16:43,Ewallet,17.07
458-41-1477,C,Nagpur,Normal,Female,Health and beauty,46.26,6,2.31,291.44,03-08-2019,17:11,Credit card,7.4
563-91-7120,A,Chennai,Normal,Female,Fashion accessories,61.77,5,3.09,324.29,03-08-2019,13:21,Cash,13.59
632-90-0281,C,Nagpur,Normal,Female,Fashion accessories,37.55,10,1.88,394.28,03-08-2019,20:01,Credit card,6.76
325-77-6186,A,Chennai,Member,Female,Home and lifestyle,90.65,10,4.53,951.83,03-08-2019,10:53,Ewallet,17.22
574-57-9721,C,Nagpur,Normal,Male,Food and beverages,43.27,2,2.16,90.87,03-08-2019,16:53,Ewallet,9.52
345-08-4992,A,Chennai,Normal,Male,Home and lifestyle,33.99,6,1.7,214.14,03-08-2019,15:37,Credit card,5.78
549-96-4200,C,Nagpur,Member,Male,Food and beverages,17.04,4,0.85,71.57,03-08-2019,20:15,Ewallet,3.92
364-33-8584,B,Mumbai,Member,Female,Food and beverages,17.63,5,0.88,92.56,03-08-2019,15:27,Cash,2.82
529-56-3974,B,Mumbai,Member,Male,Electronic accessories,25.51,4,1.28,107.14,03-09-2019,17:03,Cash,4.34
132-32-9879,B,Mumbai,Member,Female,Electronic accessories,93.96,4,4.7,394.63,03-09-2019,18:00,Cash,14.09
841-35-6630,C,Nagpur,Normal,Female,Electronic accessories,75.91,6,3.8,478.23,03-09-2019,18:21,Cash,16.7
841-35-6630,C,Nagpur,Member,Male,Sports and travel,48.91,5,2.45,256.78,03-09-2019,10:17,Cash,10.27
219-22-9386,B,Mumbai,Member,Male,Sports and travel,99.96,9,5,944.62,03-09-2019,17:26,Credit card,16.99
268-27-6179,B,Mumbai,Member,Female,Fashion accessories,56.47,8,2.82,474.35,03-09-2019,14:57,Ewallet,10.16
157-13-5295,A,Chennai,Member,Male,Health and beauty,51.94,10,2.6,545.37,03-09-2019,18:24,Ewallet,7.79
815-11-1168,A,Chennai,Member,Male,Food and beverages,99.78,5,4.99,523.85,03-09-2019,19:09,Cash,17.96
308-47-4913,A,Chennai,Member,Female,Sports and travel,52.26,10,2.61,548.73,03-09-2019,12:45,Credit card,8.88
489-64-4354,C,Nagpur,Normal,Male,Fashion accessories,16.28,1,0.81,17.09,03-09-2019,15:36,Cash,2.44
616-87-0016,B,Mumbai,Normal,Male,Fashion accessories,95.54,7,4.78,702.22,03-09-2019,14:36,Credit card,19.11
127-47-6963,A,Chennai,Normal,Male,Health and beauty,51.71,4,2.59,217.18,03-09-2019,13:53,Credit card,9.82
277-35-5865,C,Nagpur,Member,Female,Food and beverages,98.97,9,4.95,935.27,03-09-2019,11:23,Cash,21.77
816-57-2053,A,Chennai,Normal,Male,Sports and travel,60.87,2,3.04,127.83,03-09-2019,12:37,Ewallet,10.35
299-29-0180,B,Mumbai,Member,Female,Home and lifestyle,52.18,7,2.61,383.52,03-09-2019,10:54,Cash,10.44
652-43-6591,A,Chennai,Normal,Female,Fashion accessories,97.29,8,4.86,817.24,03-09-2019,13:18,Credit card,15.57
189-17-4241,A,Chennai,Normal,Female,Fashion accessories,87.67,2,4.38,184.11,03-10-2019,12:17,Credit card,14.03
129-29-8530,A,Chennai,Member,Male,Sports and travel,62.62,5,3.13,328.76,03-10-2019,19:15,Ewallet,13.78
668-90-8900,A,Chennai,Normal,Female,Home and lifestyle,93.69,7,4.68,688.62,03-10-2019,18:44,Credit card,15.93
790-29-1172,B,Mumbai,Normal,Female,Food and beverages,57.34,3,2.87,180.62,03-10-2019,18:59,Credit card,8.6
596-42-3999,B,Mumbai,Normal,Male,Food and beverages,18.22,7,0.91,133.92,03-10-2019,14:04,Credit card,4.01
696-90-2548,A,Chennai,Normal,Male,Sports and travel,25.84,3,1.29,81.4,03-10-2019,18:55,Ewallet,5.17
453-12-7053,C,Nagpur,Normal,Male,Fashion accessories,45.74,3,2.29,144.08,03-10-2019,17:38,Credit card,9.61
239-48-4278,A,Chennai,Member,Male,Food and beverages,10.13,7,0.51,74.46,03-10-2019,19:35,Ewallet,2.23
607-65-2441,C,Nagpur,Member,Male,Health and beauty,81.95,10,4.1,860.48,03-10-2019,12:39,Credit card,17.21
246-55-6923,C,Nagpur,Member,Female,Home and lifestyle,35.79,9,1.79,338.22,03-10-2019,15:06,Credit card,6.44
156-20-0370,B,Mumbai,Normal,Female,Electronic accessories,25.45,1,1.27,26.72,03-10-2019,18:10,Credit card,4.84
745-74-0715,A,Chennai,Normal,Male,Electronic accessories,58.03,2,2.9,121.86,03-10-2019,20:46,Ewallet,12.19
656-95-9349,A,Chennai,Member,Female,Health and beauty,68.93,7,3.45,506.64,03-11-2019,11:03,Credit card,12.41
319-50-3348,B,Mumbai,Normal,Female,Home and lifestyle,40.3,2,2.02,84.63,03-11-2019,15:30,Ewallet,8.06
584-86-7256,C,Nagpur,Member,Male,Sports and travel,34.56,7,1.73,254.02,03-11-2019,16:07,Credit card,7.6
891-58-8335,B,Mumbai,Member,Female,Sports and travel,29.61,7,1.48,217.63,03-11-2019,15:53,Cash,4.44
721-86-6247,A,Chennai,Normal,Female,Home and lifestyle,63.42,8,3.17,532.73,03-11-2019,12:55,Ewallet,12.05
448-81-5016,A,Chennai,Normal,Male,Health and beauty,59.77,2,2.99,125.52,03-11-2019,12:01,Credit card,11.95
704-20-4138,C,Nagpur,Member,Female,Health and beauty,29.67,7,1.48,218.07,03-11-2019,18:58,Credit card,5.93
689-16-9784,C,Nagpur,Normal,Male,Food and beverages,46.77,6,2.34,294.65,03-11-2019,13:37,Cash,10.76
892-05-6689,A,Chennai,Normal,Female,Home and lifestyle,28.32,5,1.42,148.68,03-11-2019,13:28,Ewallet,6.51
749-81-8133,A,Chennai,Normal,Female,Fashion accessories,94.67,4,4.73,397.61,03-11-2019,12:04,Cash,20.83
214-30-2776,B,Mumbai,Member,Female,Electronic accessories,34.49,5,1.72,181.07,03-11-2019,19:44,Credit card,6.21
120-06-4233,C,Nagpur,Normal,Male,Electronic accessories,30.61,6,1.53,192.84,03-12-2019,20:36,Cash,5.51
152-08-9985,B,Mumbai,Member,Male,Health and beauty,64.36,9,3.22,608.2,03-12-2019,12:09,Credit card,10.3
699-01-4164,C,Nagpur,Normal,Male,Health and beauty,41.5,4,2.08,174.3,03-12-2019,19:58,Credit card,7.89
545-46-3100,B,Mumbai,Member,Female,Electronic accessories,10.59,3,0.53,33.36,03-12-2019,13:52,Credit card,1.8
253-12-6086,A,Chennai,Member,Female,Sports and travel,98.4,7,4.92,723.24,03-12-2019,12:43,Credit card,16.73
565-17-3836,A,Chennai,Member,Female,Health and beauty,47.67,4,2.38,200.21,03-12-2019,14:21,Cash,7.15
573-10-3877,B,Mumbai,Member,Male,Health and beauty,39.01,1,1.95,40.96,03-12-2019,16:46,Credit card,5.85
276-54-0879,B,Mumbai,Normal,Male,Sports and travel,97.74,4,4.89,410.51,03-12-2019,19:53,Ewallet,19.55
719-76-3868,C,Nagpur,Member,Male,Food and beverages,94.26,4,4.71,395.89,03-12-2019,16:30,Cash,17.91
651-61-0874,C,Nagpur,Normal,Male,Home and lifestyle,46.22,4,2.31,194.12,03-12-2019,20:04,Credit card,8.32
266-20-6657,C,Nagpur,Member,Male,Food and beverages,55.04,7,2.75,404.54,03-12-2019,19:39,Ewallet,12.11
427-45-9297,B,Mumbai,Member,Female,Home and lifestyle,40.73,7,2.04,299.37,03-12-2019,11:01,Ewallet,7.74
877-22-3308,A,Chennai,Member,Male,Health and beauty,15.87,10,0.79,166.64,3/13/2019,16:40,Cash,3.65
336-78-2147,C,Nagpur,Member,Male,Home and lifestyle,63.91,8,3.2,536.84,3/13/2019,19:52,Credit card,12.78
101-17-6199,A,Chennai,Normal,Male,Food and beverages,45.79,7,2.29,336.56,3/13/2019,19:44,Credit card,8.24
655-85-5130,B,Mumbai,Member,Female,Fashion accessories,38.3,4,1.92,160.86,3/13/2019,19:22,Cash,6.51
655-85-5130,B,Mumbai,Normal,Male,Health and beauty,18.11,10,0.91,190.16,3/13/2019,11:46,Ewallet,3.08
316-01-3952,A,Chennai,Normal,Female,Food and beverages,54.27,5,2.71,284.92,3/13/2019,14:16,Ewallet,9.77
686-41-0932,B,Mumbai,Normal,Female,Fashion accessories,34.7,2,1.74,72.87,3/13/2019,19:48,Ewallet,6.25
173-57-2300,C,Nagpur,Member,Male,Sports and travel,72.88,2,3.64,153.05,3/13/2019,12:51,Cash,12.39
584-66-4073,C,Nagpur,Normal,Male,Fashion accessories,56.5,1,2.83,59.33,3/13/2019,15:45,Ewallet,9.61
137-74-8729,C,Nagpur,Normal,Female,Fashion accessories,12.19,8,0.61,102.4,3/13/2019,12:47,Ewallet,2.68
808-65-0703,C,Nagpur,Normal,Male,Home and lifestyle,35.47,4,1.77,148.97,3/14/2019,17:22,Credit card,6.38
558-80-4082,C,Nagpur,Normal,Male,Electronic accessories,27.85,7,1.39,204.7,3/14/2019,17:20,Ewallet,5.57
442-48-3607,A,Chennai,Member,Male,Food and beverages,23.48,2,1.17,49.31,3/14/2019,11:21,Credit card,3.76
115-99-4379,B,Mumbai,Member,Female,Fashion accessories,54.73,7,2.74,402.27,3/14/2019,19:02,Credit card,10.4
122-61-9553,C,Nagpur,Normal,Female,Electronic accessories,51.32,9,2.57,484.97,3/14/2019,19:33,Cash,9.75
730-70-9830,C,Nagpur,Normal,Female,Home and lifestyle,70.11,6,3.51,441.69,3/14/2019,17:54,Ewallet,16.13
189-52-0236,A,Chennai,Normal,Male,Electronic accessories,99.55,7,4.98,731.69,3/14/2019,12:07,Cash,17.92
174-75-0888,B,Mumbai,Normal,Male,Electronic accessories,21.58,9,1.08,203.93,3/14/2019,12:32,Cash,4.53
379-17-6588,C,Nagpur,Normal,Male,Fashion accessories,59.61,10,2.98,625.91,3/14/2019,11:07,Cash,9.54
373-09-4567,C,Nagpur,Normal,Male,Food and beverages,77.56,10,3.88,814.38,3/14/2019,20:35,Ewallet,11.63
840-19-2096,C,Nagpur,Member,Male,Electronic accessories,87.91,5,4.4,461.53,3/14/2019,18:10,Ewallet,14.07
628-90-8624,B,Mumbai,Member,Male,Health and beauty,82.58,10,4.13,867.09,3/14/2019,14:41,Cash,15.69
169-52-4504,A,Chennai,Normal,Female,Electronic accessories,15.69,3,0.78,49.42,3/14/2019,14:13,Credit card,2.51
210-30-7976,B,Mumbai,Member,Female,Fashion accessories,22.32,4,1.12,93.74,3/14/2019,11:16,Ewallet,4.46
499-27-7781,B,Mumbai,Normal,Female,Food and beverages,53.21,8,2.66,446.96,3/14/2019,16:45,Ewallet,7.98
722-13-2115,C,Nagpur,Member,Male,Sports and travel,42.85,1,2.14,44.99,3/14/2019,15:36,Credit card,9
457-12-0244,C,Nagpur,Member,Female,Sports and travel,35.22,6,1.76,221.89,3/14/2019,13:49,Ewallet,6.34
139-32-4183,A,Chennai,Member,Female,Sports and travel,97.48,9,4.87,921.19,3/14/2019,14:19,Ewallet,21.45
273-16-6619,B,Mumbai,Normal,Male,Home and lifestyle,33.2,2,1.66,69.72,3/15/2019,12:20,Credit card,7.3
848-62-7243,A,Chennai,Normal,Male,Health and beauty,24.89,9,1.24,235.21,3/15/2019,15:36,Cash,4.23
595-11-5460,A,Chennai,Normal,Male,Health and beauty,96.58,2,4.83,202.82,3/15/2019,10:12,Credit card,19.32
542-41-0513,B,Mumbai,Member,Female,Electronic accessories,57.49,4,2.87,241.46,3/15/2019,11:57,Cash,9.2
760-54-1821,B,Mumbai,Normal,Male,Home and lifestyle,13.59,9,0.68,128.43,3/15/2019,10:26,Cash,2.31
510-09-5628,A,Chennai,Member,Female,Fashion accessories,19.66,10,0.98,206.43,3/15/2019,18:20,Credit card,4.33
585-11-6748,B,Mumbai,Member,Male,Sports and travel,96.8,3,4.84,304.92,3/15/2019,13:05,Cash,19.36
605-83-1050,B,Mumbai,Normal,Male,Fashion accessories,27.18,2,1.36,57.08,3/15/2019,16:26,Ewallet,4.62
359-94-5395,B,Mumbai,Normal,Male,Health and beauty,92.78,1,4.64,97.42,3/15/2019,10:50,Credit card,19.48
565-91-4567,B,Mumbai,Normal,Male,Health and beauty,10.75,8,0.54,90.3,3/15/2019,14:38,Ewallet,2.37
361-59-0574,B,Mumbai,Member,Male,Sports and travel,90.53,8,4.53,760.45,3/15/2019,14:48,Credit card,15.39
154-87-7367,C,Nagpur,Normal,Male,Home and lifestyle,65.26,8,3.26,548.18,3/15/2019,14:04,Ewallet,15.01
154-87-7367,C,Nagpur,Member,Male,Health and beauty,15.37,2,0.77,32.28,3/16/2019,19:47,Cash,3.54
575-30-8091,A,Chennai,Normal,Male,Sports and travel,72.5,8,3.63,609,3/16/2019,19:25,Ewallet,13.78
286-43-6208,C,Nagpur,Normal,Female,Food and beverages,87.8,9,4.39,829.71,3/16/2019,19:08,Cash,14.05
290-68-2984,A,Chennai,Normal,Male,Home and lifestyle,23.75,4,1.19,99.75,3/16/2019,11:22,Cash,4.75
578-80-7669,B,Mumbai,Normal,Male,Sports and travel,74.97,1,3.75,78.72,3/16/2019,16:58,Cash,12
727-17-0390,A,Chennai,Normal,Female,Food and beverages,63.61,5,3.18,333.95,3/16/2019,12:43,Ewallet,9.54
701-69-8742,B,Mumbai,Normal,Male,Sports and travel,34.37,10,1.72,360.89,3/16/2019,10:11,Ewallet,6.87
210-74-9613,C,Nagpur,Normal,Male,Fashion accessories,97.26,4,4.86,408.49,3/16/2019,15:33,Ewallet,17.51
711-31-1234,B,Mumbai,Normal,Female,Electronic accessories,95.64,4,4.78,401.69,3/16/2019,18:51,Cash,15.3
662-47-5456,C,Nagpur,Member,Male,Fashion accessories,35.19,10,1.76,369.5,3/17/2019,19:06,Credit card,6.33
320-32-8842,C,Nagpur,Member,Female,Food and beverages,22.62,1,1.13,23.75,3/17/2019,18:58,Cash,4.98
642-30-6693,B,Mumbai,Normal,Female,Sports and travel,54.51,6,2.73,343.41,3/17/2019,13:54,Ewallet,11.99
220-68-6701,A,Chennai,Normal,Female,Home and lifestyle,77.47,4,3.87,325.37,3/17/2019,16:36,Cash,14.72
152-03-4217,B,Mumbai,Normal,Female,Home and lifestyle,11.28,9,0.56,106.6,3/17/2019,11:55,Credit card,2.14
880-46-5796,A,Chennai,Member,Male,Sports and travel,76.92,10,3.85,807.66,3/17/2019,19:53,Ewallet,12.31
263-87-5680,C,Nagpur,Member,Female,Home and lifestyle,28.53,10,1.43,299.57,3/18/2019,17:38,Ewallet,5.99
439-54-7422,A,Chennai,Normal,Female,Electronic accessories,51.19,4,2.56,215,3/18/2019,17:15,Credit card,11.77
485-30-8700,A,Chennai,Normal,Female,Sports and travel,33.26,5,1.66,174.62,3/18/2019,16:10,Credit card,7.65
413-20-6708,C,Nagpur,Member,Female,Fashion accessories,51.47,1,2.57,54.04,3/18/2019,15:52,Ewallet,9.26
420-04-7590,B,Mumbai,Normal,Male,Home and lifestyle,99.7,3,4.99,314.06,3/18/2019,11:29,Ewallet,18.94
776-68-1096,B,Mumbai,Normal,Male,Home and lifestyle,44.12,3,2.21,138.98,3/18/2019,13:45,Credit card,6.62
256-58-3609,C,Nagpur,Member,Male,Fashion accessories,91.98,1,4.6,96.58,3/18/2019,15:29,Cash,16.56
574-22-5561,C,Nagpur,Member,Female,Fashion accessories,82.63,10,4.13,867.62,3/19/2019,17:08,Ewallet,12.39
716-39-1409,B,Mumbai,Normal,Male,Health and beauty,30.35,7,1.52,223.07,3/19/2019,18:19,Cash,4.86
568-90-5112,C,Nagpur,Normal,Male,Health and beauty,66.14,4,3.31,277.79,3/19/2019,12:46,Credit card,13.23
831-07-6050,A,Chennai,Normal,Male,Electronic accessories,32.71,5,1.64,171.73,3/19/2019,11:30,Credit card,7.52
850-41-9669,A,Chennai,Normal,Female,Electronic accessories,75.06,9,3.75,709.32,3/19/2019,13:25,Ewallet,16.51
898-04-2717,A,Chennai,Normal,Male,Fashion accessories,76.4,9,3.82,721.98,3/19/2019,15:49,Ewallet,14.52
462-78-5240,C,Nagpur,Normal,Female,Electronic accessories,26.61,2,1.33,55.88,3/19/2019,14:35,Cash,6.12
301-81-8610,B,Mumbai,Member,Male,Fashion accessories,25.42,8,1.27,213.53,3/19/2019,19:42,Credit card,5.34
751-69-0068,C,Nagpur,Normal,Male,Sports and travel,99.24,9,4.96,937.82,3/19/2019,19:09,Ewallet,21.83
701-23-5550,B,Mumbai,Member,Male,Home and lifestyle,38.81,4,1.94,163,3/19/2019,13:40,Ewallet,8.15
318-81-2368,C,Nagpur,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,3/19/2019,12:16,Cash,7.85
155-45-3814,C,Nagpur,Member,Female,Electronic accessories,88.55,8,4.43,743.82,3/19/2019,15:29,Ewallet,15.94
728-88-7867,C,Nagpur,Member,Female,Home and lifestyle,75.53,4,3.78,317.23,3/19/2019,15:52,Ewallet,13.6
